name,country_code,region,city,industry,employee_range,employee_count_est,company_age_years,founded_year,ipo_status,is_active,is_for_profit,cb_rank,has_funding,funding_total_usd,num_funding_rounds,last_funding_type,last_funding_year,fin_num_investors,it_spend_usd,active_tech_count,builtwith_num_technologies_used,semrush_visits_latest_month,monthly_visits_growth,num_contacts,num_employee_profiles,num_news,num_investors,num_acquisitions,num_current_positions,website,contact_email,contact_phone,active_hiring,recent_funding_event,web_visits_30d,email_engagement_score,crm_completeness_pct,days_since_last_contact,reply_rate_pct,deal_potential_usd,intent_score,last_contact_channel,lead_score,converted
Orion Commercial Realty,US,Unknown,San Francisco,Commercial Real Estate,1-10,5.0,29.0,1995.0,private,1,1,2966974.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://orion-commercial.com,,+1 ███ 82███101███,0,0,1742,8.0,36.0,237,9.54,15189,34.4,Email,22.66,0
Fairwinds,US,Unknown,Boston,Cloud Computing,11-50,30.0,9.0,2015.0,private,1,1,177186.0,0,0,0,none,,0,923812.0,10.0,10.0,9784.0,-0.02091464,40.0,5,15.0,1.0,1.0,5.0,https://www.fairwinds.com/,sal███fai███nds██████,617███9-3███,0,0,10019,28.9,85.0,134,2.25,61382,42.7,Phone,43.99,0
Cleep,FR,EU,Paris,Apps,1-10,5.0,7.0,2017.0,private,1,1,149812.0,1,495357,1,seed,2018.0,1,195183.5,28.0,28.0,1587.5,-0.120360248,5.0,0,1.0,1.0,1.0,1.0,https://www.cleep.io/,hel███cle███io,,1,1,3858,52.9,59.9,364,26.48,13059,71.5,Email,67.61,1
Amagi Group,ES,EU,Madrid,Business Intelligence,51-100,75.0,15.0,2009.0,private,1,1,120314.0,0,0,0,none,,0,195183.5,7.0,7.0,372.0,-0.438914027,2.0,0,3.0,1.0,1.0,1.0,https://www.amagigroup.net,con███to@███gig█████████,1-7███600███2,1,0,375,28.5,44.7,279,11.15,57892,56.7,,40.05,0
Vault of Satoshi,CA,Unknown,Toronto,Bitcoin,1-10,5.0,10.0,2014.0,private,0,1,1771250.0,0,0,0,none,,0,74969.0,1.0,1.0,1587.5,-0.120360248,5.0,2,10.0,1.0,1.0,2.0,http://www.vaultofsatoshi.com,,,0,0,1616,25.6,56.7,18,0.0,16012,39.4,,23.4,0
Ox Street,SG,AS,Singapore,E-Commerce,1-10,5.0,5.0,2019.0,private,1,1,346284.0,1,0,1,pre_seed,2019.0,0,651649.0,15.0,15.0,2578.0,-0.77463065,1.0,1,4.0,1.0,1.0,1.0,https://oxstreet.com,inf███xst███t.c███,,1,1,2578,66.4,36.2,82,34.27,35506,78.8,Email,71.66,1
Financial Planning Association,US,Unknown,Denver,Advice,101-250,175.0,24.0,2000.0,private,1,1,335345.0,0,0,0,none,,0,43099.0,95.0,95.0,18028.0,-0.652365067,52.0,7,62.0,1.0,1.0,7.0,https://www.financialplanningassociation.org/,inf███nef███org███,800███2.4███,1,0,18074,32.8,73.6,227,11.47,120733,65.5,Event,61.16,1
TripKick,US,Unknown,Mountain View,Leisure,1-10,5.0,17.0,2007.0,private,1,1,2279524.0,0,0,0,none,,0,86206.0,1.0,1.0,1587.5,-0.120360248,5.0,1,7.0,1.0,1.0,1.0,http://www.tripkick.com,,650███2-3███,0,0,1596,20.7,44.3,264,0.94,9683,36.2,Phone,25.3,0
My Calorie Counter,US,Unknown,New York,Health Care,Unknown,30.0,14.0,,private,1,1,1979660.0,0,0,0,none,,0,342825.0,7.0,7.0,1587.5,-0.120360248,5.0,0,1.0,1.0,1.0,1.0,https://www.my-calorie-counter.com/,,888███5-4███,0,0,1947,21.9,47.5,111,7.65,43381,40.2,Email,27.58,0
"Ulatan & Associates, LLP.",US,Unknown,New York,Asset Management,11-50,30.0,14.0,,private,1,0,91578.0,0,0,0,none,,0,195183.5,5.0,5.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,http://ulatan.org,,,0,0,1593,43.9,40.8,250,4.95,25243,15.4,LinkedIn,22.57,0
Bayside Group,AU,OC,Melbourne,Human Resources,101-250,175.0,48.0,1976.0,private,1,1,517264.0,0,0,0,none,,0,195183.5,14.0,14.0,2234.0,-0.353961828,21.0,2,1.0,1.0,1.0,2.0,https://www.baysidegroup.com.au,,03 ███4 6███,0,0,2235,4.0,61.1,163,2.37,98763,40.0,LinkedIn,28.54,0
Overname & Opvolging Regisseur,NL,EU,Westwoud,Advice,1-10,5.0,33.0,1991.0,private,1,1,3344983.0,0,0,0,none,,0,207719.0,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.ooregisseur.nl,inf███odi███tor██████,31 ███ - ███ 19███,0,0,1597,26.8,46.5,357,9.05,18448,41.9,Email,25.15,0
Ekster,NL,EU,Amsterdam,Fashion,11-50,30.0,9.0,2015.0,private,1,1,177224.0,0,0,0,none,,0,195183.5,17.0,17.0,933545.0,0.378567157,12.0,3,8.0,1.0,1.0,3.0,https://ekster.com/,,,0,0,933546,33.9,41.6,167,2.17,26622,66.8,Email,40.07,0
Korea Investment Capital,Unknown,Unknown,Unknown,Business Development,Unknown,30.0,14.0,,private,1,0,124814.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,,,,0,0,1649,25.7,48.2,220,0.0,24796,50.7,,28.84,0
R2 System,JP,AS,Higashi-shinagawa,Point of Sale,Unknown,30.0,3.0,2021.0,private,1,1,2509529.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://r2system.co.jp/,,+81███-54███502███,1,1,1588,23.4,50.9,303,36.67,26998,57.0,,55.91,1
Belmont REI,Unknown,Unknown,Unknown,Real Estate Investment,Unknown,30.0,3.0,2021.0,private,1,1,212900.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,,,,0,0,1608,19.5,45.4,190,0.86,24915,22.9,Event,22.82,0
OtherPage,US,Unknown,Seattle,E-Commerce,1-10,5.0,16.0,2008.0,private,1,1,2277454.0,0,0,0,none,,0,195183.5,8.0,8.0,1587.5,-0.120360248,5.0,1,1.0,1.0,1.0,1.0,http://www.otherpage.com,inf███the███ge.██████,206███7-1███,0,1,1588,27.1,53.2,324,16.41,12857,57.9,Email,43.96,0
VidiPlus,Unknown,Unknown,Unknown,Software,Unknown,30.0,4.0,2020.0,private,1,1,1754147.0,0,0,0,none,,0,195183.5,9.0,9.0,1587.5,-0.120360248,5.0,1,3.0,1.0,1.0,1.0,https://vidiplus.com/,Inv███ors███diP█████████,,1,0,1599,61.1,34.3,169,11.43,25122,67.7,LinkedIn,47.34,1
Barakatalan,IN,AS,Gurgaon,Advertising,1-10,5.0,7.0,2017.0,private,1,1,549762.0,0,0,0,none,,0,195183.5,2.0,2.0,27161.0,3.112187737,5.0,1,1.0,1.0,1.0,1.0,https://www.barakatalan.com/,con███t@b███kat█████████,,0,0,27397,38.1,47.7,44,5.3,28557,52.3,Email,37.38,0
Aventurine Partners,US,Unknown,Houston,Construction,1-10,5.0,14.0,,private,1,0,24487.0,0,0,0,none,,0,195183.5,3.0,3.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://aventurinepartners.com,inf███ven███ine█████████com███,713███3-3███,0,0,1622,11.5,34.6,13,3.63,38355,44.1,,27.83,0
Wine Insiders,US,Unknown,Beverly Hills,Food and Beverage,501-1000,750.0,42.0,1982.0,private,1,1,542515.0,0,0,0,none,,0,192694.0,33.0,33.0,242175.0,-0.110664316,5.0,1,6.0,1.0,1.0,1.0,http://www.wineinsiders.com/,,,0,0,242180,20.8,35.1,230,9.94,389610,24.6,Email,27.56,0
Stanford CodeX,US,Unknown,Palo Alto,Incubators,Unknown,30.0,19.0,2005.0,private,1,1,182576.0,0,0,0,none,,0,1607010.0,20.0,20.0,1587.5,-0.120360248,1.0,6,3.0,1.0,1.0,6.0,https://law.stanford.edu/codex-the-stanford-center-for-legal-informatics/,cod███cod███sta█████████,650███3.2███,1,0,1606,30.5,35.8,156,23.23,97461,42.1,Phone,38.9,0
O’Donovan,GB,EU,London,Clean Energy,101-250,175.0,14.0,,private,1,1,618799.0,0,0,0,none,,0,1060602.0,7.0,7.0,1587.5,-0.120360248,5.0,2,1.0,1.0,1.0,2.0,https://www.odonovan.co.uk/,sal███odo███an.██████,+44███0 7███333███,0,0,1608,2.0,36.5,133,1.6,143640,23.8,Phone,20.92,0
Startup Capital Ventures x SBI Fund,US,Unknown,Menlo Park,Unknown,1-10,5.0,2.0,2022.0,private,1,0,42314.0,0,0,0,none,,0,134485.0,15.0,15.0,1587.5,-0.120360248,1.0,2,3.0,1.0,1.0,2.0,https://www.scv-sbi.com,,,0,0,1628,21.7,36.4,36,0.31,25505,41.1,Event,27.53,0
Lenzer,BE,EU,Hooglede,Animation,1-10,5.0,31.0,1993.0,private,1,1,2094092.0,0,0,0,none,,0,177303.0,5.0,5.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://lenzer.be,inf███enz███be,+32███1 2███9 3███,0,1,1590,27.3,42.3,52,17.39,11517,40.4,LinkedIn,43.74,0
Blockchain Investment Group,US,Unknown,New York,Finance,Unknown,30.0,6.0,2018.0,private,1,1,41277.0,0,0,0,none,,0,195183.5,1.0,1.0,1587.5,-0.120360248,5.0,1,3.0,1.0,1.0,1.0,http://www.big.fund/,inf███ig.███d,,1,0,1636,17.3,50.7,17,17.2,25353,52.6,Phone,43.35,1
Revolt Technology,US,Unknown,Portland,Energy Storage,11-50,30.0,20.0,2004.0,private,0,1,335482.0,1,42801978,6,grant,2011.0,9,157308.0,4.0,4.0,847.0,1.723472669,5.0,0,20.0,9.0,1.0,1.0,http://www.revolttechnology.com,rev███@re███tte█████████com███,1-5███710███72,1,0,847,65.5,41.4,37,14.42,36306,49.9,LinkedIn,46.54,0
Veotag,US,Unknown,New York,Audio,11-50,30.0,18.0,2006.0,private,1,1,928925.0,1,1950000,2,series_unknown,2009.0,3,58217.0,7.0,7.0,277.0,-0.739416745,5.0,4,4.0,3.0,1.0,4.0,http://veotag.com,,908███3-1███,0,1,284,39.9,31.3,186,17.5,36279,50.0,Event,48.62,1
Cirrus Group,US,Unknown,Rochester,Education,11-50,30.0,22.0,2002.0,private,0,1,479913.0,0,0,0,none,,0,195183.5,10.0,10.0,1587.5,-0.120360248,3.0,1,1.0,1.0,1.0,1.0,http://www.cirrusgroup.com/,, (2███ 84███940███,0,0,1597,12.7,51.5,195,0.0,31978,33.3,Email,15.96,0
NYDesigns Hardware Accelerator,US,Unknown,Long Island City,Asset Management,Unknown,30.0,18.0,2006.0,private,1,0,169385.0,0,0,0,none,,0,390805.0,7.0,7.0,1587.5,-0.120360248,5.0,1,3.0,1.0,1.0,1.0,https://www.nydesigns.org/accelerator,,(71███663███00,1,0,1639,28.6,37.3,242,3.96,35162,48.0,Event,39.41,0
First Flight,US,Unknown,Paramus,Crowdfunding,Unknown,30.0,9.0,2015.0,private,1,1,144694.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,http://first-flight.sony.com,,,0,0,1608,36.0,43.5,299,0.0,37911,35.2,,25.29,0
Birch Lake Partners,US,Unknown,Chicago,Unknown,1-10,5.0,8.0,2016.0,private,1,0,38900.0,0,0,0,none,,0,747432.0,15.0,15.0,1587.5,-0.120360248,7.0,2,3.0,1.0,1.0,2.0,https://birchlake.com/,,,1,1,1589,42.3,49.2,302,36.32,62846,69.6,Email,60.48,1
Coinzix,RO,EU,Oradea,Cryptocurrency,11-50,30.0,3.0,2021.0,private,1,1,104562.0,1,300000,1,pre_seed,2022.0,1,195183.5,19.0,19.0,916.0,-0.450839329,5.0,0,1.0,1.0,1.0,1.0,https://coinzix.com/,,,1,1,920,50.1,45.6,34,32.18,33514,80.2,Email,70.68,1
Scholarships in Europe,FI,EU,Helsinki,Education,1-10,5.0,7.0,2017.0,private,1,0,3054500.0,0,0,0,none,,0,1436640.0,3.0,3.0,1587.5,-0.120360248,5.0,0,5.0,1.0,1.0,1.0,https://www.scholarshipsineurope.com,inf███cho███shi█████████e.c███,,0,0,1614,17.6,52.8,214,4.04,74402,23.6,Email,23.44,0
Stellant Systems,US,Unknown,Torrance,Electronics,1001-5000,3000.0,3.0,2021.0,private,1,1,277373.0,0,0,0,none,,0,15079378.0,20.0,20.0,3559.0,2.680455016,169.0,0,7.0,1.0,1.0,1.0,https://stellantsystems.com/company,inf███tel███tsy█████████,+1 ███ 51███000███,0,0,3576,35.8,83.8,218,8.65,2257562,57.0,Email,42.24,0
Bank of Africa Côte D'ivoire,CI,AF,Abidjan,Banking,101-250,175.0,28.0,1996.0,private,1,1,717983.0,1,0,1,private_equity,1996.0,1,195183.5,16.0,16.0,52064.0,5.0,5.0,1,3.0,1.0,1.0,1.0,https://www.boacoteivoire.com,inf███ati███boa█████████e.c███,+22███303███,1,1,52072,54.9,37.1,315,23.56,104430,90.6,Phone,74.56,1
Pushdaddy,IN,AS,Bhagalpur,Unknown,1-10,5.0,4.0,2020.0,private,1,1,2885411.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://apps.shopify.com/whatsapp-chat-for-support,rst███t@g███l.c███,,0,0,1597,0.0,61.4,89,5.28,13634,23.9,LinkedIn,23.73,0
Pennzoni Display Co.,US,Unknown,Sturgis,E-Commerce,11-50,30.0,30.0,1994.0,private,1,1,1173459.0,0,0,0,none,,0,24662.0,7.0,7.0,3430.0,0.072545341,5.0,0,3.0,1.0,1.0,1.0,https://pennzonidisplay.com,hel███pen███nid█████████m,+1 ███ 65███975███,0,0,3487,50.4,45.6,307,0.0,20177,29.4,LinkedIn,26.75,0
PHHHOTO,US,Unknown,Brooklyn,Apps,11-50,30.0,10.0,2014.0,private,0,1,108183.0,1,1725000,2,seed,2015.0,4,195183.5,35.0,35.0,23800.0,5.0,1.0,0,9.0,4.0,1.0,1.0,http://www.phhhoto.com/,pre███phh███o.c███,347███1-4███,1,0,23809,61.6,39.6,251,16.73,26139,68.8,Email,49.59,1
Veragrow,FR,EU,Val-de-roulans,Agriculture,1-10,5.0,6.0,2018.0,private,1,1,85959.0,1,1096467,2,seed,2023.0,6,1109378.0,9.0,9.0,1154.0,-0.120360248,5.0,1,1.0,6.0,1.0,1.0,https://veragrow.fr,con███t@v███gro██████,+33███-67███477███,1,0,1171,49.0,51.7,7,16.3,58787,36.9,LinkedIn,47.92,1
Koko Black,AU,OC,Coburg,Bakery,251-500,375.0,23.0,2001.0,private,1,1,601459.0,0,0,0,none,,0,195183.5,66.0,66.0,59925.0,-0.162637639,7.0,0,1.0,1.0,1.0,1.0,https://www.kokoblack.com,hel███kok███ack██████,+61███9 3███072███,0,0,60445,24.4,47.6,255,6.42,225994,46.7,LinkedIn,32.27,0
High Res Imaging,US,Unknown,Pueblo,Advertising,1-10,5.0,14.0,2010.0,private,1,1,2755234.0,0,0,0,none,,0,23555.0,4.0,4.0,78.0,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.highresimaging.com,inf███igh███ima█████████,+1 ███ 54███073███,0,0,80,12.6,47.2,362,10.84,7793,23.1,,19.05,0
Columbia Pacific Management,US,Unknown,Seattle,Health Care,51-100,75.0,35.0,1989.0,private,1,1,94433.0,1,39266805,1,series_unknown,2014.0,0,264263.0,5.0,5.0,1587.5,-0.120360248,15.0,4,13.0,1.0,1.0,4.0,http://columbiapacificmanagement.com/,CPM███o@c███pac██████,(20███28-███3,1,1,1588,43.1,71.9,207,33.88,51280,59.4,Email,69.76,1
It's Nice That,GB,EU,London,Advertising,1-10,5.0,17.0,2007.0,private,1,1,869443.0,0,0,0,none,,0,296802.0,13.0,13.0,623740.0,0.019752868,3.0,1,2.0,1.0,1.0,1.0,http://www.itsnicethat.com,ab@███nic███at.██████,(20███739███22,0,0,623805,19.0,40.2,130,0.0,17718,60.5,LinkedIn,35.26,0
SGNI,Unknown,Unknown,Unknown,Education,1-10,5.0,5.0,2019.0,private,1,0,3098278.0,0,0,0,none,,0,195183.5,3.0,3.0,1509.0,-0.530783582,5.0,0,1.0,1.0,1.0,1.0,https://sgni.in,sgn███fo@███il.██████,774███6-6███,0,0,1516,42.8,41.5,223,10.91,13078,29.0,,25.15,0
Infrastructure Republic,IN,AS,Mumbai,Cloud Infrastructure,11-50,30.0,11.0,2013.0,private,0,1,2763074.0,0,0,0,none,,0,195183.5,17.0,17.0,1587.5,-0.120360248,5.0,3,2.0,1.0,1.0,3.0,https://infrastructurerepublic.com/,sal███inf███tru█████████bli██████,(88███766███34,0,0,1599,12.7,44.9,196,3.95,25585,35.4,Phone,16.32,0
Qingwang Capital,CN,AS,Beijing,Unknown,Unknown,30.0,14.0,,private,1,1,96407.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,,,,1,0,1593,19.7,52.6,141,5.15,28472,60.7,Phone,43.64,1
Clarus Glassboards,US,Unknown,Fort Worth,Home Decor,51-100,75.0,15.0,2009.0,private,0,1,256929.0,0,0,0,none,,0,2175988.0,56.0,56.0,1587.5,-0.120360248,3.0,3,1.0,1.0,1.0,3.0,http://www.clarusglassboards.com,inf███lar███las█████████om,682███534███,1,0,1601,30.6,30.3,251,14.46,152474,67.1,Email,34.05,0
CleanCapital,US,Unknown,New York,Energy,101-250,175.0,9.0,2015.0,private,1,1,2218.0,1,1063700000,7,private_equity,2023.0,11,320205.0,17.0,17.0,4800.0,-0.010105176,48.0,5,60.0,11.0,1.0,5.0,http://www.cleancapital.com,inf███lea███pit█████████,646███360███,1,1,5020,62.9,62.7,95,33.24,109675,71.0,,82.94,1
BitStone Capital,DE,EU,Cologne,Construction,1-10,5.0,7.0,2017.0,private,1,0,16192.0,0,0,0,none,,0,176178.0,1.0,1.0,1587.5,-0.120360248,5.0,2,3.0,1.0,1.0,2.0,https://www.bitstonecapital.com,hel███bit███ne.█████████,+49███1 8███971███,0,0,1654,20.1,39.3,25,0.0,12276,35.4,Phone,27.18,0
FBVIDGO.com,Unknown,Unknown,Unknown,Information Services,1-10,5.0,4.0,2020.0,private,1,0,3036477.0,0,0,0,none,,0,195183.5,11.0,11.0,1587.5,-0.120360248,5.0,0,1.0,1.0,1.0,1.0,https://fbvidgo.com/,,,1,0,1660,22.6,30.9,110,21.66,24119,59.2,,41.96,0
Comeat,DK,EU,Copenhagen,Communities,1-10,5.0,7.0,2017.0,private,1,1,162338.0,1,105821,2,angel,2019.0,1,195183.5,20.0,20.0,1587.5,-0.120360248,5.0,1,1.0,1.0,1.0,1.0,https://www.comeat.net,inf███ome███net███,,1,0,1589,62.5,40.6,122,10.38,31062,44.1,Event,48.5,1
HealthApp,ES,EU,Terrassa,Apps,1-10,5.0,11.0,2013.0,private,1,1,738381.0,0,0,0,none,,0,99991.0,22.0,22.0,170.0,-0.120360248,5.0,1,2.0,1.0,1.0,1.0,http://www.bcnhealthapp.com/,inf███cnh███tha█████████,(49███783███21,0,0,173,32.3,48.0,185,2.59,9517,41.8,Phone,27.1,0
StopLearn,Unknown,Unknown,Unknown,E-Learning,1-10,5.0,6.0,2018.0,private,1,1,492339.0,0,0,0,none,,0,195183.5,154.0,154.0,52300.0,-0.521285846,5.0,0,1.0,1.0,1.0,1.0,https://www.stoplearn.com,ask███opl███n.c███,,0,0,52300,30.4,36.9,167,1.68,12893,38.2,LinkedIn,31.24,0
Sigma Capital Group,GB,EU,Edinburgh,Finance,501-1000,750.0,28.0,1996.0,private,1,1,5691.0,1,254611978,1,post_ipo_debt,2019.0,0,1303472.0,21.0,21.0,712.0,1.870967742,32.0,21,18.0,1.0,1.0,21.0,http://www.sigmacapital.co.uk,inf███igm███pit█████████,033███99 ███6,0,1,717,57.2,54.2,50,11.46,443638,75.1,Email,65.9,1
NOAA Technology Partnerships Office,US,Unknown,Silver Spring,Government,11-50,30.0,14.0,,private,1,1,89138.0,0,0,0,none,,0,195183.5,20.0,20.0,1587.5,-0.120360248,7.0,0,3.0,1.0,1.0,1.0,https://techpartnerships.noaa.gov/,NOA███PO@███a.g███,,0,0,1671,48.9,46.2,4,0.03,100882,50.0,Email,34.11,0
Staff Carpet,US,Unknown,Springfield,Building Material,11-50,30.0,14.0,,private,1,1,1133884.0,0,0,0,none,,0,195183.5,52.0,52.0,78.0,-0.931216931,6.0,0,3.0,1.0,1.0,1.0,https://www.staffcarpet.com,inf███taf███rpe██████,1-2███331███15,0,0,121,46.9,51.7,76,1.44,25368,34.3,LinkedIn,29.16,0
Propeller,US,Unknown,Boston,Finance,11-50,30.0,2.0,2022.0,private,1,1,12329.0,1,0,1,seed,2023.0,1,117001.0,1.0,1.0,1496.0,1.583765112,6.0,2,3.0,1.0,1.0,2.0,https://www.propellervc.com/,hel███pro███ler█████████,,1,1,1510,48.1,31.2,159,29.35,22203,68.2,LinkedIn,66.11,1
Development Solutions,US,Unknown,Chicago,Building Material,101-250,175.0,32.0,1992.0,private,1,1,851918.0,0,0,0,none,,0,1197118.0,15.0,15.0,1494.0,-0.009940358,69.0,1,1.0,1.0,1.0,1.0,http://dsi-group.com,hdr███5x-███846█████████jpg███,(31███629███00,0,0,1513,41.2,86.6,207,0.0,150605,31.9,Phone,35.7,0
ER-Telecom,RU,EU,Moscow,Broadcasting,10001+,15000.0,23.0,2001.0,private,1,1,703224.0,1,0,1,private_equity,2010.0,1,195183.5,56.0,56.0,627731.0,-0.10189684,1.0,1,11.0,1.0,8.0,1.0,http://ertelecom.ru/,inf███omr███u,+74███179███,0,0,627738,43.8,47.3,256,8.58,7516476,52.2,Event,41.44,0
Qualcomm Semiconductor Mentorship Program,US,Unknown,San Diego,Unknown,Unknown,30.0,39.0,1985.0,private,1,1,74535.0,0,0,0,none,,0,2957405647.0,7.0,7.0,1587.5,-0.120360248,9.0,0,3.0,1.0,1.0,1.0,https://www.qualcomm.com/company/locations/india/design-in-india-program/qualcomm-semiconductor-mentorship-program,,(85███587███21,0,0,1614,25.0,54.8,204,8.53,10000000,50.7,Email,30.06,0
iResearch Consulting Group,CN,AS,Beijing,Internet,51-100,75.0,22.0,2002.0,private,1,1,382208.0,0,0,0,none,,0,993784.0,0.0,0.0,298.0,-0.70259481,4.0,4,24.0,1.0,1.0,4.0,http://www.iresearchchina.com,ins███ts.███t@i█████████com██████,86 ███545███025███,0,0,361,3.1,52.9,254,10.91,108327,27.7,Phone,24.38,0
Maersk Training,DK,EU,Svendborg,Education,251-500,375.0,46.0,1978.0,private,1,1,391241.0,0,0,0,none,,0,4011112.0,16.0,16.0,8776.0,0.88893672,46.0,0,2.0,1.0,1.0,1.0,https://maersktraining.com,mae███tra███ng@█████████ini█████████,+45███ 26███ 83███,1,0,8777,43.3,94.4,10,7.54,408766,68.8,Phone,62.61,1
Retirement Advisory Group,US,Unknown,Chesterfield,Financial Services,1-10,5.0,37.0,1987.0,private,1,1,2487381.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://retirementkey.com,sus███ret███men█████████,+1 ███ 99███494███,0,1,1618,11.9,41.2,7,18.54,13835,51.5,Email,44.96,0
Trail Adventours,PH,AS,Parañaque,Adventure Travel,11-50,30.0,14.0,2010.0,private,1,1,1246738.0,0,0,0,none,,0,195183.5,23.0,23.0,28530.0,5.0,5.0,0,4.0,1.0,1.0,1.0,http://www.trailadventours.com,inf███rai███ven█████████,+63███697███11,0,0,28611,43.3,44.9,31,9.71,197565,53.6,,38.72,0
POD Capital,JP,AS,Tokyo,Unknown,11-50,30.0,5.0,2019.0,private,1,0,92493.0,0,0,0,none,,0,195183.5,5.0,5.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.pod-corp.com,,,0,0,1598,30.7,40.7,27,10.14,43558,22.3,LinkedIn,25.67,0
NexGenSolutions,US,Unknown,Zionsville,3D Technology,11-50,30.0,16.0,2008.0,private,1,1,1625855.0,0,0,0,none,,0,820652.0,7.0,7.0,13160.0,0.500741248,5.0,0,3.0,1.0,1.0,1.0,https://nexgensolutions.com,sal███nex███sol█████████m,+1 ███ 31███674███,0,0,13217,9.3,44.0,205,12.39,73388,35.9,Phone,29.12,0
Parity Cube,IN,AS,Mumbai,Advertising,11-50,30.0,13.0,2011.0,private,1,1,665757.0,0,0,0,none,,0,195183.5,14.0,14.0,886.0,-0.144787645,5.0,1,3.0,1.0,1.0,1.0,http://paritycube.com,,91 ███ 10███611███,0,0,2255,24.8,56.3,227,5.51,42459,43.0,Phone,28.13,0
IDG Communications,CA,Unknown,Montréal,Public Relations,11-50,30.0,25.0,1999.0,private,1,1,1321582.0,0,0,0,none,,0,195183.5,4.0,4.0,1587.5,-0.120360248,5.0,0,2.0,1.0,1.0,1.0,http://idgc.ca,des███@id███ca,514███2.0███,1,0,1604,41.2,33.2,127,14.72,41710,43.4,Email,40.78,0
Pantaflix,DE,EU,Munich,Creative Agency,51-100,75.0,15.0,2009.0,public,1,1,452956.0,0,0,0,none,,0,64179.0,5.0,5.0,3618.0,-0.244676409,5.0,1,1.0,1.0,1.0,1.0,https://www.pantaflixgroup.com/,con███t@p███afl█████████,490███23 ███855███,1,0,3654,28.1,37.1,254,7.21,43593,64.2,Phone,43.23,1
Project Management Now,US,Unknown,Stafford,Biotechnology,11-50,30.0,20.0,2004.0,private,1,1,2006902.0,0,0,0,none,,0,256894.0,3.0,3.0,156.0,-0.5,5.0,0,3.0,1.0,1.0,1.0,https://pmnow.com,,+1 ███ 97███217███,1,0,162,37.3,55.0,211,20.32,30331,39.8,LinkedIn,39.6,0
Fitivity,US,Unknown,Santa Monica,Android,11-50,30.0,13.0,2011.0,private,0,1,118441.0,1,709996,1,seed,2017.0,2,100729.0,12.0,12.0,1587.5,-0.120360248,2.0,1,1.0,2.0,1.0,1.0,http://getfitivity.com, ,,0,0,1613,43.5,49.8,238,2.7,20760,47.5,,26.02,0
IDIA Capital Investissement,FR,EU,Paris,Venture Capital,11-50,30.0,44.0,1980.0,private,1,0,33364.0,0,0,0,none,,0,195183.5,25.0,25.0,2737.0,1.177406523,3.0,7,3.0,1.0,1.0,7.0,https://www.ca-idia.com,con███t@c███dia██████,+33███)1 ███23 ██████,0,0,2777,38.4,39.5,206,5.17,26012,49.3,Event,29.72,0
Quality Biomedical,US,Unknown,Boulder,Health Care,11-50,30.0,5.0,2019.0,private,1,1,99747.0,1,5000000,1,series_unknown,2019.0,0,175700.0,5.0,5.0,1587.5,-0.120360248,25.0,2,1.0,1.0,1.0,2.0,https://qualitybiomedical.com/,sup███t@q███ity█████████l.c███,(72███547███00,1,0,1614,42.3,66.8,317,14.84,25654,45.3,Email,48.96,0
